Regions;Year;Technology;Electricity Installed Capacity (MW);log_expol;area_potential;tech_potential
MAR;2012;Onshore wind energy;255.0;;559664.6880851304;528883.1302404483
MAR;2012;Solar photovoltaic;15.174;;1465976.3733274995;1385347.672794487
MAR;2013;Onshore wind energy;495.0;;559664.6880851304;531681.4536808738
MAR;2013;Solar photovoltaic;15.174;;1465976.3733274995;1392677.5546611245
MAR;2014;Onshore wind energy;797.0;;559664.6880851304;534479.7771212995
MAR;2014;Solar photovoltaic;19.6;;1465976.3733274995;1400007.436527762
MAR;2015;Onshore wind energy;797.0;;559664.6880851304;537278.1005617252
MAR;2015;Solar photovoltaic;19.8;;1465976.3733274995;1407337.3183943995
MAR;2016;Onshore wind energy;902.0;;559664.6880851304;540076.4240021509
MAR;2016;Solar photovoltaic;21.87;;1465976.3733274995;1414667.200261037
MAR;2017;Onshore wind energy;1022.0;;559664.6880851304;542874.7474425765
MAR;2017;Solar photovoltaic;23.895;;1465976.3733274995;1421997.0821276745
MAR;2018;Onshore wind energy;1225.0;;559664.6880851304;545673.0708830021
MAR;2018;Solar photovoltaic;193.895;;1465976.3733274995;1429326.963994312
MAR;2019;Onshore wind energy;1225.0;;559664.6880851304;548471.3943234278
MAR;2019;Solar photovoltaic;193.903;;1465976.3733274995;1436656.8458609495
MAR;2020;Onshore wind energy;1435.0;;559664.6880851304;551269.7177638535
MAR;2020;Solar photovoltaic;234.0;;1465976.3733274995;1443986.727727587
MAR;2021;Onshore wind energy;1471.0;;559664.6880851304;554068.041204279
MAR;2021;Solar photovoltaic;314.0;;1465976.3733274995;1451316.6095942245
MAR;2022;Onshore wind energy;1558.0;;559664.6880851304;556866.3646447047
MAR;2022;Solar photovoltaic;314.0;;1465976.3733274995;1458646.491460862
MAR;2023;Onshore wind energy;1858.0;1976.702535932477;559664.6880851304;559664.6880851304
MAR;2023;Solar photovoltaic;394.0;426.0008334084939;1465976.3733274995;1465976.3733274995
MAR;2024;Onshore wind energy;;2272.83090124308;559664.6880851304;562463.0115255561
MAR;2024;Solar photovoltaic;;549.8478810222739;1465976.3733274995;1473306.2551941369
MAR;2025;Onshore wind energy;;2613.1501647948508;559664.6880851304;565261.3349659818
MAR;2025;Solar photovoltaic;;709.6853428551224;1465976.3733274995;1480636.1370607745
MAR;2026;Onshore wind energy;;3004.199604231584;559664.6880851304;568059.6584064073
MAR;2026;Solar photovoltaic;;915.9625640984217;1465976.3733274995;1487966.0189274119
MAR;2027;Onshore wind energy;;3453.468408593211;559664.6880851304;570857.981846833
MAR;2027;Solar photovoltaic;;1182.15632822654;1465976.3733274995;1495295.9007940495
MAR;2028;Onshore wind energy;;3969.527959616469;559664.6880851304;573656.3052872587
MAR;2028;Solar photovoltaic;;1525.643728360465;1465976.3733274995;1502625.7826606869
MAR;2029;Onshore wind energy;;4562.18069127874;559664.6880851304;576454.6287276844
MAR;2029;Solar photovoltaic;;1968.8238740239724;1465976.3733274995;1509955.6645273245
MAR;2030;Onshore wind energy;;5242.626997003739;559664.6880851304;579252.95216811
MAR;2030;Solar photovoltaic;;2540.557483670551;1465976.3733274995;1517285.5463939619
MAR;2031;Onshore wind energy;;6023.651567619774;559664.6880851304;582051.2756085356
MAR;2031;Solar photovoltaic;;3278.011310002371;1465976.3733274995;1524615.4282605995
MAR;2032;Onshore wind energy;;6919.830356259371;559664.6880851304;584849.5990489613
MAR;2032;Solar photovoltaic;;4229.016018264525;1465976.3733274995;1531945.3101272369
MAR;2033;Onshore wind energy;;7947.759041212197;559664.6880851304;587647.922489387
MAR;2033;Solar photovoltaic;;5455.071764896014;1465976.3733274995;1539275.1919938745
MAR;2034;Onshore wind energy;;9126.303346421288;559664.6880851304;590446.2459298125
MAR;2034;Solar photovoltaic;;7035.164955592381;1465976.3733274995;1546605.0738605119
MAR;2035;Onshore wind energy;;10476.870821986588;559664.6880851304;593244.5693702382
MAR;2035;Solar photovoltaic;;9070.591121280204;1465976.3733274995;1553934.9557271495
MAR;2036;Onshore wind energy;;12023.702610403954;559664.6880851304;596042.8928106639
MAR;2036;Solar photovoltaic;;11691.009300460519;1465976.3733274995;1561264.837593787
MAR;2037;Onshore wind energy;;13794.18224051467;559664.6880851304;598841.2162510896
MAR;2037;Solar photovoltaic;;15061.976315916978;1465976.3733274995;1568594.7194604245
MAR;2038;Onshore wind energy;;15819.156498268765;559664.6880851304;601639.5396915152
MAR;2038;Solar photovoltaic;;19394.21315397841;1465976.3733274995;1575924.601327062
MAR;2039;Onshore wind energy;;18133.260807451254;559664.6880851304;604437.8631319408
MAR;2039;Solar photovoltaic;;24954.820191788374;1465976.3733274995;1583254.4831936995
MAR;2040;Onshore wind energy;;20775.2381941366;559664.6880851304;607236.1865723665
MAR;2040;Solar photovoltaic;;32080.55051834776;1465976.3733274995;1590584.365060337
MAR;2041;Onshore wind energy;;23788.23668991288;559664.6880851304;610034.5100127922
MAR;2041;Solar photovoltaic;;41193.02034566667;1465976.3733274995;1597914.2469269745
MAR;2042;Onshore wind energy;;27220.06485720269;559664.6880851304;612832.8334532178
MAR;2042;Solar photovoltaic;;52815.30858555416;1465976.3733274995;1605244.128793612
MAR;2043;Onshore wind energy;;31123.378952076848;559664.6880851304;615631.1568936434
MAR;2043;Solar photovoltaic;;67588.67492577061;1465976.3733274995;1612574.0106602495
MAR;2044;Onshore wind energy;;35555.76812350685;559664.6880851304;618429.4803340691
MAR;2044;Solar photovoltaic;;86286.99116226823;1465976.3733274995;1619903.892526887
MAR;2045;Onshore wind energy;;40579.69617787294;559664.6880851304;621227.8037744948
MAR;2045;Solar photovoltaic;;109824.83362675188;1465976.3733274995;1627233.7743935245
MAR;2046;Onshore wind energy;;46262.25022733837;559664.6880851304;624026.1272149204
MAR;2046;Solar photovoltaic;;139253.01834142912;1465976.3733274995;1634563.656260162
MAR;2047;Onshore wind energy;;52674.63870860907;559664.6880851304;626824.450655346
MAR;2047;Solar photovoltaic;;175732.9110205614;1465976.3733274995;1641893.5381267995
MAR;2048;Onshore wind energy;;59891.37491752247;559664.6880851304;629622.7740957717
MAR;2048;Solar photovoltaic;;220478.82066154832;1465976.3733274995;1649223.419993437
MAR;2049;Onshore wind energy;;67989.07894083954;559664.6880851304;632421.0975361974
MAR;2049;Solar photovoltaic;;274657.6267830705;1465976.3733274995;1656553.3018600745
MAR;2050;Onshore wind energy;;77044.8327730302;559664.6880851304;635219.420976623
MAR;2050;Solar photovoltaic;;339238.7395596036;1465976.3733274995;1663883.183726712
MAR;2051;Onshore wind energy;;87134.03303026137;559664.6880851304;638017.7444170486
MAR;2051;Solar photovoltaic;;414798.07349804114;1465976.3733274995;1671213.0655933495
MAR;2052;Onshore wind energy;;98327.70581765872;559664.6880851304;640816.0678574743
MAR;2052;Solar photovoltaic;;501298.10662654723;1465976.3733274995;1678542.947459987
MAR;2053;Onshore wind energy;;110689.28161287887;559664.6880851304;643614.3912979
MAR;2053;Solar photovoltaic;;597889.3854339196;1465976.3733274995;1685872.8293266245
MAR;2054;Onshore wind energy;;124270.87631894911;559664.6880851304;646412.7147383257
MAR;2054;Solar photovoltaic;;702797.6440027255;1465976.3733274995;1693202.711193262
MAR;2055;Onshore wind energy;;139109.18798457528;559664.6880851304;649211.0381787512
MAR;2055;Solar photovoltaic;;813360.5568872831;1465976.3733274995;1700532.5930598993
MAR;2056;Onshore wind energy;;155221.1943378236;559664.6880851304;652009.3616191769
MAR;2056;Solar photovoltaic;;926247.512008636;1465976.3733274995;1707862.474926537
MAR;2057;Onshore wind energy;;172599.91764972074;559664.6880851304;654807.6850596026
MAR;2057;Solar photovoltaic;;1037838.1646835561;1465976.3733274995;1715192.3567931745
MAR;2058;Onshore wind energy;;191210.5995964104;559664.6880851304;657606.0085000283
MAR;2058;Solar photovoltaic;;1144674.8577036143;1465976.3733274995;1722522.238659812
MAR;2059;Onshore wind energy;;210987.68483784772;559664.6880851304;660404.3319404538
MAR;2059;Solar photovoltaic;;1243873.2062175411;1465976.3733274995;1729852.1205264493
MAR;2060;Onshore wind energy;;231833.0309751252;559664.6880851304;663202.6553808795
MAR;2060;Solar photovoltaic;;1333392.7625453875;1465976.3733274995;1737182.002393087
MDA;2013;Onshore wind energy;1.0;;31820.64991387424;30229.61741818053
MDA;2014;Onshore wind energy;1.0;;31820.64991387424;30388.720667749898
MDA;2014;Solar photovoltaic;1.0;;20069.746486750446;19166.607894846675
MDA;2015;Onshore wind energy;1.0;;31820.64991387424;30547.82391731927
MDA;2015;Solar photovoltaic;1.0;;20069.746486750446;19266.95662728043
MDA;2016;Onshore wind energy;1.778;;31820.64991387424;30706.927166888643
MDA;2016;Solar photovoltaic;2.0;;20069.746486750446;19367.30535971418
MDA;2017;Onshore wind energy;9.19;;31820.64991387424;30866.030416458012
MDA;2017;Solar photovoltaic;2.0;;20069.746486750446;19467.65409214793
MDA;2018;Onshore wind energy;33.0;;31820.64991387424;31025.133666027385
MDA;2018;Solar photovoltaic;100.0;;20069.746486750446;19568.002824581687
MDA;2019;Onshore wind energy;35.0;;31820.64991387424;31184.236915596754
MDA;2019;Solar photovoltaic;110.0;;20069.746486750446;19668.351557015438
MDA;2020;Onshore wind energy;41.0;;31820.64991387424;31343.340165166126
MDA;2020;Solar photovoltaic;130.0;;20069.746486750446;19768.70028944919
MDA;2021;Onshore wind energy;67.0;;31820.64991387424;31502.4434147355
MDA;2021;Solar photovoltaic;160.0;;20069.746486750446;19869.04902188294
MDA;2022;Onshore wind energy;115.1;;31820.64991387424;31661.546664304868
MDA;2022;Solar photovoltaic;200.0;;20069.746486750446;19969.397754316695
MDA;2023;Onshore wind energy;141.32;148.20701921042675;31820.64991387424;31820.64991387424
MDA;2023;Solar photovoltaic;250.0;265.03574719054143;20069.746486750446;20069.746486750446
MDA;2024;Onshore wind energy;;218.85991426367514;31820.64991387424;31979.753163443613
MDA;2024;Solar photovoltaic;;355.3654651789256;20069.746486750446;20170.095219184197
MDA;2025;Onshore wind energy;;322.9104109056989;31820.64991387424;32138.85641301298
MDA;2025;Solar photovoltaic;;475.87082634720997;20069.746486750446;20270.443951617952
MDA;2026;Onshore wind energy;;475.81316480840513;31820.64991387424;32297.959662582354
MDA;2026;Solar photovoltaic;;636.1523054348942;20069.746486750446;20370.792684051703
MDA;2027;Onshore wind energy;;699.7890969546137;31820.64991387424;32457.062912151727
MDA;2027;Solar photovoltaic;;848.4932468190447;20069.746486750446;20471.141416485454
MDA;2028;Onshore wind energy;;1026.346821576626;31820.64991387424;32616.166161721096
MDA;2028;Solar photovoltaic;;1128.3258037706648;20069.746486750446;20571.490148919205
MDA;2029;Onshore wind energy;;1499.24289794131;31820.64991387424;32775.269411290465
MDA;2029;Solar photovoltaic;;1494.5548619163192;20069.746486750446;20671.83888135296
MDA;2030;Onshore wind energy;;2177.3555388002615;31820.64991387424;32934.37266085984
MDA;2030;Solar photovoltaic;;1969.5315713694733;20069.746486750446;20772.18761378671
MDA;2031;Onshore wind energy;;3136.1565850510797;31820.64991387424;33093.47591042921
MDA;2031;Solar photovoltaic;;2578.3603161672954;20069.746486750446;20872.536346220462
MDA;2032;Onshore wind energy;;4465.207920032795;31820.64991387424;33252.57915999858
MDA;2032;Solar photovoltaic;;3347.129129282793;20069.746486750446;20972.885078654217
MDA;2033;Onshore wind energy;;6257.714066142196;31820.64991387424;33411.682409567955
MDA;2033;Solar photovoltaic;;4299.6551855712;20069.746486750446;21073.23381108797
MDA;2034;Onshore wind energy;;8588.019955697508;31820.64991387424;33570.78565913732
MDA;2034;Solar photovoltaic;;5452.568367030866;20069.746486750446;21173.58254352172
MDA;2035;Onshore wind energy;;11476.839794631825;31820.64991387424;33729.88890870669
MDA;2035;Solar photovoltaic;;6809.154027729644;20069.746486750446;21273.931275955474
MDA;2036;Onshore wind energy;;14854.20220430436;31820.64991387424;33888.992158276065
MDA;2036;Solar photovoltaic;;8353.330167330096;20069.746486750446;21374.280008389225
MDA;2037;Onshore wind energy;;18542.484897887145;31820.64991387424;34048.09540784544
MDA;2037;Solar photovoltaic;;10046.07352915196;20069.746486750446;21474.628740822976
MDA;2038;Onshore wind energy;;22282.15177965682;31820.64991387424;34207.19865741481
MDA;2038;Solar photovoltaic;;11826.764268974903;20069.746486750446;21574.97747325673
MDA;2039;Onshore wind energy;;25799.14206901384;31820.64991387424;34366.30190698418
MDA;2039;Solar photovoltaic;;13620.5847971521;20069.746486750446;21675.326205690482
MDA;2040;Onshore wind energy;;28880.321463484317;31820.64991387424;34525.40515655355
MDA;2040;Solar photovoltaic;;15350.508293525936;20069.746486750446;21775.674938124233
MDA;2041;Onshore wind energy;;31416.44040680307;31820.64991387424;34684.50840612292
MDA;2041;Solar photovoltaic;;16950.040426848314;20069.746486750446;21876.023670557985
MDA;2042;Onshore wind energy;;33398.88221466572;31820.64991387424;34843.61165569229
MDA;2042;Solar photovoltaic;;18372.463148708135;20069.746486750446;21976.37240299174
MDA;2043;Onshore wind energy;;34886.89517097134;31820.64991387424;35002.714905261666
MDA;2043;Solar photovoltaic;;19594.196679773733;20069.746486750446;22076.72113542549
MDA;2044;Onshore wind energy;;35161.81815483104;31820.64991387424;35161.81815483104
MDA;2044;Solar photovoltaic;;20612.63247702791;20069.746486750446;22177.06986785924
MDA;2045;Onshore wind energy;;35320.921404400404;31820.64991387424;35320.921404400404
MDA;2045;Solar photovoltaic;;21440.64147321399;20069.746486750446;22277.418600292996
MDA;2046;Onshore wind energy;;35480.02465396978;31820.64991387424;35480.02465396978
MDA;2046;Solar photovoltaic;;22100.255649220875;20069.746486750446;22377.767332726748
MDA;2047;Onshore wind energy;;35639.12790353915;31820.64991387424;35639.12790353915
MDA;2047;Solar photovoltaic;;22478.1160651605;20069.746486750446;22478.1160651605
MDA;2048;Onshore wind energy;;35798.23115310852;31820.64991387424;35798.23115310852
MDA;2048;Solar photovoltaic;;22578.46479759425;20069.746486750446;22578.46479759425
MDA;2049;Onshore wind energy;;35957.334402677894;31820.64991387424;35957.334402677894
MDA;2049;Solar photovoltaic;;22678.813530028005;20069.746486750446;22678.813530028005
MDA;2050;Onshore wind energy;;36116.43765224726;31820.64991387424;36116.43765224726
MDA;2050;Solar photovoltaic;;22779.162262461756;20069.746486750446;22779.162262461756
MDA;2051;Onshore wind energy;;36275.54090181663;31820.64991387424;36275.54090181663
MDA;2051;Solar photovoltaic;;22879.510994895507;20069.746486750446;22879.510994895507
MDA;2052;Onshore wind energy;;36434.644151386005;31820.64991387424;36434.644151386005
MDA;2052;Solar photovoltaic;;22979.85972732926;20069.746486750446;22979.85972732926
MDA;2053;Onshore wind energy;;36593.74740095538;31820.64991387424;36593.74740095538
MDA;2053;Solar photovoltaic;;23080.208459763013;20069.746486750446;23080.208459763013
MDA;2054;Onshore wind energy;;36752.85065052475;31820.64991387424;36752.85065052475
MDA;2054;Solar photovoltaic;;23180.557192196764;20069.746486750446;23180.557192196764
MDA;2055;Onshore wind energy;;36911.953900094115;31820.64991387424;36911.953900094115
MDA;2055;Solar photovoltaic;;23280.90592463052;20069.746486750446;23280.90592463052
MDA;2056;Onshore wind energy;;37071.05714966349;31820.64991387424;37071.05714966349
MDA;2056;Solar photovoltaic;;23381.25465706427;20069.746486750446;23381.25465706427
MDA;2057;Onshore wind energy;;37230.16039923286;31820.64991387424;37230.16039923286
MDA;2057;Solar photovoltaic;;23481.60338949802;20069.746486750446;23481.60338949802
MDA;2058;Onshore wind energy;;37389.26364880223;31820.64991387424;37389.26364880223
MDA;2058;Solar photovoltaic;;23581.952121931776;20069.746486750446;23581.952121931776
MDA;2059;Onshore wind energy;;37548.366898371605;31820.64991387424;37548.366898371605
MDA;2059;Solar photovoltaic;;23682.300854365527;20069.746486750446;23682.300854365527
MDA;2060;Onshore wind energy;;37707.47014794098;31820.64991387424;37707.47014794098
MDA;2060;Solar photovoltaic;;23782.649586799278;20069.746486750446;23782.649586799278
NLD;2000;Onshore wind energy;447.0;;24487.77783428337;21671.683383340784
NLD;2000;Solar photovoltaic;13.0;;87286.26072453245;77248.34074121121
NLD;2001;Onshore wind energy;486.0;;24487.77783428337;21794.1222725122
NLD;2001;Solar photovoltaic;21.0;;87286.26072453245;77684.77204483388
NLD;2002;Onshore wind energy;672.0;;24487.77783428337;21916.561161683618
NLD;2002;Solar photovoltaic;26.0;;87286.26072453245;78121.20334845653
NLD;2003;Onshore wind energy;905.0;;24487.77783428337;22039.000050855033
NLD;2003;Solar photovoltaic;46.0;;87286.26072453245;78557.6346520792
NLD;2004;Onshore wind energy;1075.0;;24487.77783428337;22161.438940026448
NLD;2004;Solar photovoltaic;50.0;;87286.26072453245;78994.06595570187
NLD;2005;Onshore wind energy;1224.0;;24487.77783428337;22283.877829197867
NLD;2005;Solar photovoltaic;51.0;;87286.26072453245;79430.49725932453
